feature1,feature2,...,label,predicted_label,prob_cluster0,prob_cluster1,prob_cluster2,prob_cluster3,prob_cluster4,prob_cluster5,prob_cluster6,prob_cluster7,prob_cluster8,prob_cluster9
7.81704,-3.38048,0.257723,7.19536,7.19856,5.03083,-7.79189,10.1431,4.74878,9.99843,-6.65216,6.91779,-5.124,4.01422,-8.98605,7.62933,5.73433,0.180397,-2.88792,-10.4581,7,2,0,0,0.784224,5.06454e-92,1.91384e-88,0,3.88232e-255,0.215776,3.65334e-10,0
4.99802,-1.43369,5.32728,7.43862,7.29131,7.794,-10.6091,-1.49,3.60215,-7.75129,1.03589,-9.72006,-6.89901,-8.91065,5.53634,-5.78578,-2.63718,9.62578,2.90542,-9.13405,8,4,3.63672e-266,0,0,1.01819e-117,1,0,0,0,0,1.45067e-263
-3.37087,-1.13774,-8.07561,3.84874,1.5212,-1.30723,0.808573,-7.07038,2.41833,7.10294,-3.03901,2.58685,-7.58687,2.0538,-5.00469,-5.46486,2.50047,-9.79822,5.42673,-8.57644,4,6,1.06358e-220,0,1.03816e-218,5.75902e-85,2.79404e-77,1.78317e-296,1,1.11489e-213,0,1.83397e-218
-7.47149,-6.32704,5.12507,-7.5382,-5.49396,-3.53589,8.73256,-6.92104,5.56107,-8.63715,8.19675,0.850454,9.94382,3.1845,6.03875,-9.4945,-5.61382,-7.36218,-4.19266,-6.28103,3,5,2.02953e-228,0,0,4.22451e-114,1.21714e-188,1,0,0,0,3.17544e-198
-2.18429,-2.66412,4.09045,-9.67871,3.84203,2.0257,-6.08732,-7.95805,-2.96724,-2.76382,0.974116,-1.59136,9.57823,-8.88715,-4.2205,-5.78663,3.54728,-3.44295,-0.77006,-4.86157,2,9,3.82879e-251,0,0,5.497e-83,2.58572e-85,4.47388e-181,4.51256e-261,0,0,1
-7.15266,2.28113,2.52647,-5.38765,7.49037,2.88947,0.283294,2.52138,3.35806,-4.54067,-3.03664,-4.06441,-6.07256,7.99835,4.94983,0.725162,-4.6648,-3.36829,-7.09496,-0.245096,9,0,1,2.37774e-222,1.1233e-293,2.36722e-103,1.20738e-93,7.12285e-242,2.32904e-253,0,0,7.52124e-236
-3.49057,-3.29374,4.02813,-8.60293,4.45662,2.78018,-7.28407,-7.27076,-5.0938,-4.21813,1.66754,0.00458465,10.5694,-7.25205,-6.26646,-6.45473,3.45268,-3.30309,0.498266,-6.33765,2,9,7.7262e-273,0,0,7.04548e-81,7.3983e-94,1.63487e-191,1.06799e-264,0,0,1
-8.12481,2.62362,2.31686,-4.70724,7.48905,0.812998,1.99369,-0.65129,5.28949,-2.19199,-1.91884,-6.17131,-5.61719,8.79289,6.60303,-0.872921,-4.13721,-6.86005,-8.59376,-2.00604,9,0,1,3.13679e-269,0,1.45468e-130,6.41139e-109,1.80338e-211,2.71073e-232,0,0,1.3791e-246
-4.29961,-1.3245,5.37986,-7.93001,3.72495,3.50319,-5.76788,-6.46456,-3.09658,-3.42426,1.19456,-1.33804,9.33186,-7.03602,-5.90272,-5.71949,3.87167,-5.88476,0.914931,-4.12936,2,9,3.88369e-238,0,0,1.39874e-78,4.43003e-87,1.66164e-181,2.93185e-248,0,0,1
2.37567,-6.17761,5.44098,8.42375,-5.3729,3.05344,1.00392,3.38674,-5.1751,8.5266,-2.53744,5.89824,3.68895,-3.28666,5.53769,-2.15569,5.5923,2.3867,8.08478,4.98927,5,3,0,5.08869e-279,1.97891e-227,1,3.03918e-92,0,6.62617e-260,8.05905e-255,0,2.65974e-261
4.84124,-3.56006,-1.55467,8.26685,8.32392,5.36819,-10.8161,9.98696,3.97634,8.73529,-6.62164,8.35855,-8.36815,1.52546,-9.19595,6.84369,4.68742,1.18002,-1.58931,-7.68252,7,2,0,0,0.993529,6.80149e-73,2.27239e-75,0,1.0058e-249,0.00647063,1.10646e-15,0
6.95284,-2.78788,-0.211289,6.96499,7.77867,4.50575,-7.94582,8.59658,4.98365,10.3092,-8.03663,8.05493,-5.59369,3.65628,-6.75276,7.44757,5.31475,0.757277,-1.16439,-7.02597,7,2,3.18884e-295,0,0.696741,2.54454e-70,8.07982e-80,0,8.75295e-236,0.303254,4.82207e-06,0
-3.45309,-0.694941,-9.20537,3.47227,1.39555,-4.99324,0.695553,-7.77134,2.20096,9.32354,-3.38456,3.55435,-5.74089,3.88808,-5.23858,-7.81058,0.553121,-9.41514,5.57064,-8.64693,4,6,2.9575e-252,0,4.74331e-255,5.83119e-94,2.93761e-91,1.49422e-307,1,3.85474e-253,0,6.45027e-246
-3.40078,-1.22542,4.05061,-10.7247,2.19172,3.35965,-4.30234,-8.23353,-4.17378,-3.36134,1.12308,-1.27177,11.6952,-6.99089,-6.19707,-7.06531,2.60397,-3.23958,-0.0440762,-7.01486,2,9,1.54572e-271,0,0,6.20798e-89,1.51781e-105,8.4737e-170,2.79126e-269,0,0,1
-4.14489,-1.11326,-8.6378,5.92243,1.88949,-2.43553,-0.247657,-9.99027,2.70566,7.34772,-3.11442,4.33319,-8.29773,4.45233,-4.11912,-4.93901,1.41835,-10.7905,5.29064,-11.2233,4,6,9.66917e-251,0,7.69327e-251,8.14429e-109,2.56933e-84,0,1,3.90623e-242,0,1.11367e-267
-4.21937,-2.75423,-9.02089,3.43449,0.300492,-6.40731,-0.115595,-6.87167,0.038631,8.85307,-4.29935,2.10715,-7.22861,5.32634,-3.71468,-7.42025,2.41405,-9.99063,6.90939,-9.20983,4,6,2.44716e-261,0,8.60614e-265,7.77267e-102,2.94713e-93,0,1,1.61746e-268,0,2.74086e-266
4.08216,-0.794602,5.67239,7.918,8.85504,6.39613,-8.83537,-3.08314,6.05319,-6.66771,-0.748155,-8.26773,-5.45214,-10.8369,4.39327,-5.29133,-1.29536,9.85509,5.46647,-8.93196,8,4,8.65835e-281,0,1.23938e-297,3.06046e-108,1,0,0,0,0,2.55961e-250
4.31713,-0.291269,8.54882,1.57493,-2.0906,3.05005,-8.25593,-3.71349,3.71428,-3.5866,1.10625,-0.643466,-7.15673,-4.55706,1.9994,1.30028,1.0421,2.15846,3.43005,-1.74925,6,4,5.48172e-186,7.05392e-210,3.62642e-199,8.20295e-28,1,9.66857e-283,1.05233e-235,4.94202e-219,0,1.16322e-163
4.39762,-0.168807,3.64814,6.93353,9.65562,6.18919,-12.5597,-1.49481,4.46539,-5.69941,-0.40536,-9.27881,-6.48262,-9.57723,6.45889,-6.7566,-1.80096,9.26983,2.48186,-11.477,8,4,8.92946e-270,0,1.37427e-297,4.35693e-131,1,0,0,0,0,1.69268e-265
-4.22839,-3.33996,-8.921,3.62172,0.545389,-4.21403,0.239782,-7.66804,-0.0773179,10.0593,-3.1039,4.70048,-6.47737,5.49825,-3.80301,-3.97017,2.13922,-9.80442,7.79965,-8.24566,4,6,4.48687e-267,0,2.02455e-241,1.41744e-85,1.60713e-96,0,1,8.26996e-245,0,3.18262e-265
10.0462,5.91806,0.251842,5.0586,-7.97344,4.37483,-7.83829,7.60457,0.760434,-1.8485,-3.78104,5.25725,-0.126148,2.81531,-8.97538,1.35725,1.57671,2.62517,8.50766,2.14059,1,3,0,1.00838e-142,5.31638e-146,1,9.72253e-59,0,2.11503e-277,1.07952e-186,0,1.86136e-284
-2.83106,-1.9502,3.67653,-9.10455,3.43458,3.80263,-5.11835,-7.66993,-2.59019,-3.223,1.90121,-1.10352,10.6647,-8.87662,-4.99503,-7.2278,2.85496,-4.41819,0.310984,-4.05384,2,9,1.09185e-261,0,0,4.20998e-80,5.00649e-93,1.07509e-174,7.23977e-266,0,0,1
-6.40538,2.71109,1.71527,-2.93705,8.90731,1.09974,-0.180587,0.928646,4.63517,-3.79417,-2.06092,-6.50248,-3.90512,9.97552,5.46242,1.88295,-4.56568,-4.44886,-8.39211,-1.27424,9,0,1,5.94336e-242,1.75139e-297,6.87597e-123,5.19609e-92,3.39091e-242,2.32822e-254,0,0,5.35531e-252
-6.09797,-7.65569,3.1973,-7.26695,-6.07099,-2.80207,5.89302,-6.10354,6.97424,-8.64806,12.7698,-0.800443,9.76788,2.3919,3.93521,-8.79747,-5.423,-6.72413,-5.47955,-7.158,3,5,1.36501e-242,0,0,3.02256e-128,1.46421e-176,1,0,0,0,1.58682e-193
8.79272,5.2805,-2.91391,5.65175,-7.27022,1.69315,-6.86707,8.44132,1.64649,-0.148978,-4.38993,4.22578,-0.00724572,1.66132,-8.57443,0.555707,0.415381,2.23924,9.24942,3.9204,1,3,0,1.82945e-130,5.24083e-146,1,2.1455e-63,0,1.35178e-249,9.93841e-191,0,6.6045e-293
-3.19966,-2.97243,-9.39254,6.10484,-0.0599468,-5.38602,0.411249,-9.30435,0.328785,9.19285,-2.80395,3.68229,-7.61637,4.4023,-4.42155,-5.55632,0.867334,-7.9083,6.76584,-9.55893,4,6,1.8784e-281,0,1.71604e-249,1.738e-89,3.13497e-92,0,1,7.2315e-254,0,6.06043e-279
3.55771,-4.14513,4.91468,11.4855,-6.59385,3.50253,2.44333,1.55914,-6.84253,9.64768,-2.51442,9.2208,3.2493,-4.09502,8.70107,-1.04593,6.62429,0.90311,7.0046,5.31883,5,3,0,0,6.07459e-266,1,1.47205e-97,0,1.03264e-286,2.66387e-281,0,0
-4.21716,0.0744629,-8.24667,3.09048,1.80597,-4.38611,1.86936,-8.5617,3.09572,8.81356,-3.63718,3.46043,-7.48274,3.5709,-4.46705,-6.09945,0.362031,-9.68475,5.64957,-9.42929,4,6,4.13216e-237,0,1.33561e-257,3.77466e-99,3.25432e-97,2.92824e-307,1,8.35195e-256,0,9.26015e-254
-3.21865,-2.89746,-8.81648,3.50558,-0.63436,-4.48324,-1.03,-7.80057,0.841894,9.73367,-3.89107,4.81341,-7.39261,4.31612,-5.53524,-6.89051,1.57971,-9.36489,6.0749,-9.69235,4,6,2.54495e-278,0,4.77009e-242,1.5631e-94,3.64351e-87,0,1,3.53773e-239,0,7.7015e-260
0.202803,2.5483,3.3775,1.7895,-0.222774,1.55457,-1.21286,8.16406,9.88923,-0.986205,5.81173,2.24181,-0.561949,9.02396,-9.60446,-7.62018,-8.00259,6.01145,6.98485,7.46606,0,1,6.22734e-238,1,9.98669e-291,1.28821e-34,4.56509e-79,0,0,0,0,0
2.7522,5.28787,1.97855,1.56562,-2.53843,1.39385,-1.08733,8.69335,7.57821,-1.10969,5.71477,1.48146,1.13069,10.3177,-8.56583,-9.0612,-9.15037,6.77725,5.03294,6.55511,0,1,4.75477e-246,1,0,2.47582e-37,9.28016e-84,0,0,0,0,0
2.47458,-5.7548,3.2334,8.13332,-4.6343,3.66499,1.37134,3.35728,-4.31967,9.31398,-1.15249,7.49659,3.03727,-4.17035,5.66235,-2.1659,8.32075,0.654982,7.0079,3.28959,5,3,0,4.36245e-301,1.96293e-206,1,2.21132e-89,0,5.40869e-234,1.14323e-227,0,1.07772e-252
-2.97932,-3.10055,4.13811,-9.85216,3.21267,3.4651,-4.69137,-8.22885,-3.73196,-2.91654,3.02399,-2.03139,10.7609,-7.12254,-6.83129,-5.38225,2.39611,-5.36487,-0.912471,-5.02717,2,9,1.58022e-258,0,0,1.12124e-90,2.36627e-101,3.22152e-167,3.35794e-267,0,0,1
1.9472,5.51605,2.4289,1.85234,-2.04589,3.7524,-1.06173,8.76223,8.47961,-2.52434,4.61632,-0.577042,1.05009,8.89478,-10.7255,-7.60838,-7.42887,7.17216,4.47871,6.84508,0,1,4.16466e-240,1,7.4856e-301,1.19439e-39,9.30616e-83,0,0,0,0,0
-3.11372,-0.654556,-9.31166,4.71343,1.16139,-4.06996,1.83859,-8.83936,1.6021,7.42608,-4.12386,4.64444,-7.29502,4.49279,-3.81306,-6.16777,3.61241,-10.1861,5.52806,-8.18068,4,6,2.24727e-253,0,2.26499e-254,8.30254e-91,6.52143e-93,0,1,6.71756e-245,0,8.05477e-262
-3.2334,-1.68018,-6.7226,6.24741,0.198369,-3.42425,0.0570435,-8.0419,1.10144,8.32096,-2.67536,2.96067,-6.7171,2.67706,-5.73605,-7.24796,2.70375,-9.38892,7.12163,-11.8241,4,6,5.5365e-278,0,1.91714e-238,9.71843e-103,2.71509e-81,0,1,3.41387e-238,0,2.53673e-241
9.33096,-4.31518,-1.99455,8.4786,7.17862,4.40582,-8.29192,8.33613,3.75809,9.96293,-6.08278,8.48611,-6.70052,2.98913,-8.28593,7.19584,7.17868,0.913946,-3.2569,-10.2915,7,2,0,0,0.567676,1.00643e-93,1.50203e-86,0,6.58641e-249,0.432317,7.00012e-06,0
9.02357,5.30328,-0.596196,4.66663,-7.04274,2.79771,-7.80991,9.79888,1.72429,-0.897826,-4.59881,6.47534,-0.30084,1.74499,-8.54242,2.11317,3.1199,2.49517,8.49913,2.70915,1,3,0,2.55448e-154,3.92255e-130,1,5.97552e-66,0,8.12297e-277,1.71161e-167,0,3.857e-297
1.9717,5.29419,4.07467,1.32165,-0.724448,2.63043,-0.977531,7.13379,9.63387,-2.69859,7.72882,3.00616,2.91743,9.32278,-9.05884,-10.0642,-8.27304,5.18285,5.09013,7.28909,0,1,3.41153e-252,1,0,2.01588e-36,1.83335e-85,0,0,0,0,0
-5.93648,2.98938,-0.188982,-5.54045,8.89505,1.5321,1.00527,1.07572,4.27187,-4.97295,-2.12888,-6.98195,-8.42122,7.93153,4.24617,-0.124474,-6.46336,-4.60259,-8.83054,-1.7942,9,0,1,4.46178e-253,0,9.11211e-135,4.75087e-99,1.15712e-257,5.08247e-255,0,0,1.10794e-266
3.85534,-5.22376,5.6467,9.46362,-5.43959,2.31827,2.04205,2.10922,-3.62513,9.11618,-0.715983,5.86788,4.82628,-5.6739,7.38731,-3.3991,7.30773,1.98247,7.45821,3.6789,5,3,0,0,1.07245e-249,1,5.17652e-92,0,2.20903e-269,1.43114e-275,0,2.64472e-263
-5.7166,0.896469,2.90185,-4.89008,9.10096,3.03566,2.25877,1.24352,3.15646,-4.20622,-3.56657,-4.78465,-5.64842,6.96534,6.24688,0.935526,-4.63085,-5.66121,-6.44645,-1.22683,9,0,1,4.72944e-252,4.54446e-301,8.23222e-110,9.92019e-90,1.08258e-229,2.30354e-241,0,0,2.11445e-229
9.02117,6.79248,-2.04181,6.05378,-7.07466,2.93667,-6.60448,8.97892,1.47092,-2.66947,-4.79566,4.92263,-0.921963,0.825031,-11.7224,2.11335,1.16214,1.2079,9.15033,4.37033,1,3,0,4.61305e-150,3.61788e-159,1,2.88333e-69,0,9.67421e-285,7.95963e-204,0,0
-3.63877,-2.42034,-8.36539,2.51834,1.43965,-5.64972,-0.0669652,-5.87265,0.629831,7.07637,-5.07221,4.55445,-8.40139,3.3665,-4.47933,-7.21058,0.890696,-9.85807,6.50719,-9.73062,4,6,6.27115e-245,0,3.25873e-241,6.92955e-101,4.03012e-84,0,1,4.55333e-243,0,1.49238e-250
-6.05235,2.32117,1.40485,-2.83441,7.84305,0.486432,-0.310967,1.36234,4.99433,-4.4522,-2.59785,-5.98365,-3.72308,8.69828,4.00873,2.61761,-5.08273,-3.61759,-9.47958,-2.98603,9,0,1,3.40664e-237,3.7576e-272,1.26954e-124,9.28733e-92,5.93641e-231,3.97741e-247,0,0,7.03276e-239
-5.06233,-9.33153,3.59045,-8.61223,-5.8762,-2.8981,8.56701,-9.31757,6.40392,-7.79404,9.33519,-0.642014,10.5037,1.21673,4.12502,-8.03093,-7.09092,-7.01675,-5.27775,-6.62747,3,5,1.17067e-255,0,0,4.15342e-123,2.27741e-195,1,0,0,0,1.34658e-194
2.85788,-2.90538,5.16875,7.08484,-4.98229,1.12293,0.856355,0.507728,-5.20531,9.8671,-0.892091,6.95469,4.88543,-3.01286,7.60725,-1.8007,7.09474,2.78351,8.54836,2.02448,5,3,0,1.50618e-302,8.17513e-238,1,9.42223e-89,0,6.42713e-240,1.70889e-262,0,5.64096e-246
2.76215,-1.47124,8.85237,3.85192,-1.9367,1.50134,-9.07243,-5.25519,2.43018,-5.07023,2.29419,-1.33779,-8.70208,-5.19132,-0.565678,1.64594,0.505798,3.20262,3.51028,-2.11419,6,4,1.21323e-208,3.19898e-225,5.30973e-213,4.56435e-30,1,6.0904e-300,7.03733e-241,1.35437e-241,0,3.79095e-175
3.48721,-3.33902,4.60607,8.81642,-3.8502,2.71601,1.10256,1.26544,-5.22212,11.0316,-2.22412,6.61476,3.99311,-3.57482,5.83003,-2.10436,8.61131,0.872707,7.80442,4.89061,5,3,0,0,2.62718e-223,1,1.60278e-92,0,3.88607e-244,1.68413e-246,0,5.16635e-262
10.2333,5.33032,-1.48176,5.87559,-6.94137,1.2727,-7.66295,9.31647,0.258906,-2.41526,-6.74151,6.63906,-1.51522,1.4954,-8.45683,2.23329,2.75931,3.69725,10.0507,4.92393,1,3,0,1.00394e-174,1.29096e-151,1,2.1928e-70,0,2.61002e-297,1.00217e-197,0,0
5.57523,-0.338756,8.91204,3.25896,0.00866106,1.98091,-11.1836,-3.17478,1.69399,-4.64479,1.93841,-1.7507,-6.97071,-4.97236,0.135802,3.05987,2.95258,2.64598,3.20414,-1.65554,6,4,8.70938e-215,2.73756e-239,1.75305e-187,3.84747e-30,1,0,2.74174e-265,9.89294e-211,0,2.13722e-172
-6.66693,1.36282,2.97689,-4.47847,8.0628,2.03936,1.87451,1.15936,5.79053,-4.36609,-1.34148,-4.99789,-5.89865,7.46175,4.91156,-0.0915079,-5.50251,-5.1306,-8.05604,-1.36656,9,0,1,3.27876e-232,2.11131e-311,2.83609e-120,6.14843e-100,1.18299e-213,1.29045e-249,0,0,7.79947e-240
3.27386,-1.24889,5.38857,6.61321,10.8496,5.93656,-9.62169,-3.00762,4.31074,-7.15107,-0.561418,-8.47265,-6.07769,-8.66256,6.00352,-3.08898,-3.43357,10.7231,5.87652,-8.18824,8,4,4.2909e-257,0,1.66862e-304,1.31043e-111,1,0,0,0,0,9.63667e-265
7.9986,-3.10479,-1.63231,7.23088,6.77759,2.37555,-7.91989,8.19917,2.16447,11.6865,-6.29109,9.11358,-5.93321,3.17851,-8.74732,9.65212,6.44969,1.61759,-1.36617,-9.39812,7,7,0,0,0.173999,5.69594e-79,5.23793e-83,0,3.83108e-240,0.825819,0.000182126,0
2.24584,-4.81048,4.61277,9.4113,-5.43201,1.00213,1.2392,3.0209,-5.98773,9.60908,0.423228,6.46958,5.56059,-3.8248,7.02999,-1.85983,7.73592,2.85898,7.43517,5.11044,5,3,0,0,4.15834e-255,1,8.36584e-100,0,7.02766e-278,1.70576e-282,0,4.18052e-276
7.85696,5.7266,-0.606348,4.20891,-6.92472,4.70798,-6.13341,8.46069,-0.219756,-1.52465,-3.70546,5.08656,1.17667,3.23052,-8.2639,1.90281,4.30632,3.25989,8.61779,3.26338,1,3,0,1.25707e-144,1.15126e-146,1,1.51054e-64,0,6.67982e-275,1.17591e-184,0,1.86223e-273
4.12899,-5.64935,3.93409,9.1908,-6.27049,2.33399,0.965566,1.88074,-7.07559,8.28199,-0.800695,7.37672,5.8741,-3.79482,6.46036,-0.342411,5.3163,2.40306,8.19701,4.05675,5,3,0,0,4.51554e-249,1,9.23374e-100,0,2.00423e-274,2.00232e-274,0,8.32182e-270
8.52779,-2.11829,-3.38991,8.38979,6.23448,3.49943,-7.98477,8.92699,5.79623,10.95,-7.00297,7.20701,-6.73455,1.63629,-8.60761,7.39586,6.73832,3.77224,-1.61561,-8.72098,7,7,0,0,0.0558857,2.73247e-77,3.6753e-86,0,2.17631e-249,0.943937,0.000177699,0
-2.24926,-2.99367,4.55372,-8.31525,2.47916,3.5141,-6.23748,-7.81581,-3.76636,-1.71774,3.07916,-0.909825,9.5524,-8.019,-6.4367,-7.25994,4.65029,-4.97141,-0.537578,-5.75503,2,9,2.54046e-276,0,0,9.7937e-86,6.86819e-89,5.72502e-183,8.10078e-254,0,0,1
7.69134,-3.81175,-0.33767,6.27968,5.03535,5.2874,-8.61307,8.66911,4.68491,9.76629,-4.81609,5.65806,-6.97673,2.8538,-6.41101,6.40826,5.02393,2.21836,-3.43065,-9.1438,7,2,7.3972e-281,0,0.809836,3.47893e-81,2.23509e-75,0,2.61863e-236,0.190164,4.53632e-12,0
4.12903,-1.65184,4.60077,7.18778,9.21265,6.94209,-9.97667,-3.25129,5.07502,-6.98037,2.06467,-9.38179,-5.5433,-8.38809,6.14707,-6.16592,-1.21451,7.61824,4.72155,-8.81751,8,4,9.75782e-255,0,0,3.24054e-110,1,0,0,0,0,5.90477e-241
4.21116,-0.292199,5.82981,7.70868,9.0106,6.68228,-9.62908,-2.93276,3.82981,-6.01545,2.33222,-8.10251,-5.51685,-9.5207,5.94831,-4.2352,-3.03781,12.3729,3.51073,-10.4742,8,4,5.17684e-284,0,0,2.96161e-130,1,0,0,0,0,1.16588e-270
3.73171,-0.957018,4.04092,6.87862,7.39999,5.97456,-10.1122,-3.0205,3.26162,-6.8416,2.59973,-9.46881,-5.17646,-9.18936,6.79049,-5.91114,-2.65885,8.97542,3.42875,-9.0654,8,4,6.70877e-255,0,0,6.24108e-112,1,0,0,0,0,1.30007e-237
-6.95122,2.64948,0.969885,-4.54491,8.21035,1.42193,-0.0195975,-0.0247359,4.791,-2.22124,-1.95814,-6.41547,-5.53103,9.45966,3.86404,-0.174618,-4.716,-4.24594,-10.846,-2.3813,9,0,1,1.03942e-253,3.36665e-303,3.12025e-141,3.85387e-106,1.33438e-238,2.50563e-244,0,0,1.21458e-246
-0.0479719,3.68798,3.74797,1.16642,-1.9264,2.61731,-1.02662,7.61497,9.96353,-3.74817,5.01931,-1.41258,1.80329,9.18261,-7.86075,-8.55469,-8.48476,5.8347,4.98765,8.598,0,1,3.35076e-221,1,0,3.87508e-45,8.627e-82,0,0,0,0,0
8.45066,-2.97339,-2.10874,7.64706,7.91511,5.72172,-9.16387,7.04809,3.75494,9.2304,-6.23654,6.11195,-6.42433,3.31467,-7.59749,6.80653,6.31983,0.949285,-0.0507651,-6.12072,7,2,5.12032e-300,0,0.859131,1.90473e-61,2.10908e-67,0,1.95255e-224,0.140869,5.11457e-10,0
-3.4011,-0.56088,3.42983,-8.35784,2.24686,3.19378,-5.96965,-7.64298,-4.06423,-4.35431,0.50325,-1.15208,10.2761,-7.62425,-7.18918,-5.47469,2.60438,-4.73385,-0.725295,-5.91763,2,9,1.87919e-257,0,0,1.2329e-85,5.57969e-95,4.39902e-185,3.74406e-256,0,0,1
-3.13136,-0.605126,2.91629,-8.23385,2.36032,3.94242,-5.28913,-8.26651,-3.48132,-3.55282,1.68694,-2.16721,10.5706,-8.82796,-3.79065,-5.23252,3.45441,-4.5488,-0.77517,-6.35214,2,9,3.50587e-253,0,0,2.67048e-89,2.36738e-93,4.25886e-172,2.86046e-259,0,0,1
-3.14218,1.22154,-9.2048,2.79499,0.993681,-3.40068,-0.737765,-7.73047,1.44885,9.40306,-0.766197,5.09157,-7.34976,3.5678,-5.31019,-6.47909,2.72488,-9.38596,6.79309,-9.15055,4,6,3.51392e-263,0,4.02886e-241,1.74135e-87,1.6006e-80,0,1,2.14888e-235,0,5.83593e-243
4.4454,-4.95988,6.35116,7.64213,-4.16209,2.00041,1.91571,1.06375,-6.25187,9.74902,-2.70617,8.40185,3.96417,-3.95451,6.10977,-0.887518,7.01082,0.0850422,8.92997,4.64307,5,3,0,0,8.69899e-237,1,3.15838e-98,0,7.44948e-258,6.74404e-261,0,8.89611e-265
5.875,-4.66604,-2.56616,7.48278,6.74436,6.42558,-9.34219,8.51189,4.06333,9.73064,-7.09781,7.97439,-6.10871,2.77283,-7.71154,6.57884,7.47307,1.87711,-2.70912,-10.6082,7,2,0,0,0.838752,3.46068e-92,1.17253e-79,0,4.30021e-242,0.13229,0.0289584,0
-5.9269,-8.0971,3.50081,-7.41817,-6.49081,-2.19615,6.46449,-7.85514,7.41321,-6.03257,8.05059,-0.274536,9.07229,1.75577,6.49821,-8.74306,-3.26251,-6.29126,-6.23561,-7.55838,3,5,9.784e-225,0,0,1.51408e-123,4.74663e-171,1,1.00088e-304,0,0,9.37138e-182
-2.99225,-2.55061,-8.06524,3.7323,0.236702,-4.35054,0.760232,-8.06669,1.63186,8.31764,-4.42546,1.95665,-8.36463,4.41267,-4.4461,-6.63323,2.03184,-8.93718,6.21508,-9.64898,4,6,1.17287e-249,0,3.31284e-245,1.03207e-96,9.76413e-90,0,1,1.31042e-244,0,3.58822e-258
