,Feature1,Feature2,Label
68,0.9016676416514715,-1.40812005878697,1.0
69,0.2145411088164966,-0.5164382959138121,0.0
70,-0.1359918066939464,-0.2598672414618469,0.0
71,-0.195360324505219,-1.0479631259872706,1.0
72,-0.2573745032349621,-0.7721357670148462,1.0
73,-0.11928442345341578,-0.26601719899698917,0.0
74,-1.1556667620279737,-0.9888943121067757,0.0
75,1.2234535152589399,-1.1585815777361141,1.0
76,-1.0555542685870016,-0.8209185010686549,0.0
77,-0.9435981376424323,-0.5814286808040743,0.0
78,-0.6858464076509868,-0.3368849397624654,0.0
79,-0.21930945878685656,-1.2550966570286757,1.0
80,0.04021261449332174,-1.3691256927481874,1.0
81,0.4107329346573606,-0.8144882132091708,0.0
82,0.03494603008178598,-0.4786731929959175,0.0
83,-0.4271985002413912,-0.9520987916035297,1.0
84,-0.35011703209941475,-0.9520084611889964,1.0
85,0.49488410820352674,-0.9059775333796828,0.0
86,-1.028357044513438,-0.593780918376447,0.0
87,-0.19399930459551118,-1.137248630837127,1.0
88,-0.35217943846308775,-0.5361845678570594,1.0
89,-0.21879174189873563,-1.2354826865817032,1.0
90,0.4712056440962606,-1.5919330697759324,1.0
91,0.1143107996319653,-0.3921107812493121,0.0
92,-0.13214239408586348,-0.4585241594363506,0.0
93,1.2010729272651919,-1.161752355025708,1.0
94,0.2065192093002064,-1.4376078024091468,1.0
95,-0.8170508222994644,-0.29741428606472625,0.0
96,-0.49022729019294375,-0.24777182462966055,0.0
97,0.3530642181659212,-0.8551718809052662,0.0
98,0.5635524725096707,-1.4950408791354852,1.0
99,-0.5481642723533848,-0.319763833156369,0.0
100,0.08044348289995519,-1.4699847669599868,1.0
101,-1.15239355996049,-0.9350430837838167,0.0
102,0.5030072366528906,-1.543669025846174,1.0
103,0.24453032655671203,-1.5894844059169162,1.0
104,-0.7267079856625824,-0.31563057433577085,0.0
105,0.34034388876727795,-0.9913461039593323,0.0
106,0.4532191014121687,-0.926832729894248,0.0
107,0.45259906324751337,-1.5315437466147168,1.0
108,0.5783942349144472,-1.0629221583492894,0.0
109,-0.3132031224873997,-1.1714761732052068,1.0
110,-0.7515657013729647,-0.37925625715707306,0.0
111,1.0438598387521933,-1.3187092167035754,1.0
112,-1.1886458547043537,-1.1891177441668515,0.0
113,0.10827952656766053,-0.5816833444990996,0.0
114,0.383536749053307,-0.6478525884695054,0.0
115,-0.5320509099596944,-0.33763691395536194,0.0
116,-0.27449183627239304,-0.785978438434151,1.0
117,0.22200991532230493,-0.616237564863413,0.0
118,0.36147372519971277,-0.763984217146051,0.0
119,0.27582397936376296,-1.524034635490023,1.0
120,0.09063681797247221,-1.3218246625603651,1.0
121,1.2036279834842194,-1.1935994342240253,1.0
122,1.1702527286200026,-0.9202050802403099,1.0
123,-0.7070502098480265,-0.30170953724772226,0.0
124,0.23087205557002075,-0.654247222909145,0.0
125,0.8357514618789095,-1.4116931934770882,1.0
126,0.9866543530350582,-1.3362602018583165,1.0
127,-0.464504518107992,-0.7155892229278861,1.0
128,0.7954992852643109,-1.529688534448912,1.0
129,-0.7314213503050608,-0.3491588516670278,0.0
130,0.8761948831358566,-1.3935595465834467,1.0
131,0.3770840993615157,-0.830243669554519,0.0
132,0.07232791783053578,-1.3919540414194285,1.0
133,1.3510392558932551,-0.6741816906089223,1.0
134,-1.1785842337087329,-0.5047991589595366,0.0
135,0.47177563177981874,-1.121855446070766,0.0
136,-0.7790885463167798,-0.43088013851515394,0.0
137,-0.34558331565366307,-0.3441409069758919,0.0
138,0.035135999353258035,-1.4412098848676511,1.0
139,-0.0009615273261450877,-0.38660713610539027,0.0
140,0.6643694786394873,-1.422614996377075,1.0
141,-0.07372240646115606,-0.3233130678883627,0.0
142,1.378581800639925,-0.8749158089712274,1.0
143,0.1311399271206439,-0.5276497120384996,0.0
144,-1.0073624788226565,-0.4726403926516172,0.0
145,1.123315514111557,-1.4005892787305634,1.0
146,-1.1888883919174098,-0.7818467504029714,0.0
147,0.0004406691809514502,-1.3979625112296503,1.0
148,-0.30787611797679726,-0.3082735543108386,0.0
149,-0.32304347267004946,-0.7686578943137181,1.0
150,1.38289855492761,-1.1464870796192788,1.0
151,0.6202403865199139,-1.4467462340354496,1.0
152,-0.23673331021253988,-1.372057854220813,1.0
153,1.4191049467588703,-0.7950756993387158,1.0
154,-0.9192939306647403,-0.3505488388900289,0.0
155,1.2576368324796325,-0.8699829687385724,1.0
156,0.6235358133191862,-1.4620248586962945,1.0
157,0.14458080224473954,-0.60061905666981,0.0
158,-0.45146932046960164,-0.31626391201700316,0.0
159,0.4626753305200758,-1.029205141808241,0.0
160,-0.4281915479872291,-0.3032033489577547,0.0
161,-0.3022531104886041,-0.26719410012674466,0.0
162,0.04603516948053271,-1.4230458808680886,1.0
163,1.1966215230390178,-0.9263541248074827,1.0
164,0.30196147000617657,-0.7723658653726194,0.0
165,0.3867340918594146,-0.7336701618787792,0.0
166,1.2772709444064363,-0.7945122213811261,1.0
167,0.15228712069669337,-1.430800950567729,1.0
168,-0.10006269520158934,-1.2773190573899595,1.0
169,-0.4044893469925791,-0.4499269624413601,0.0
170,0.051240143165587414,-0.2848930904192647,0.0
171,0.4474844595469087,-1.4693042925643671,1.0
172,-0.9241771645299568,-0.3863654514393588,0.0
173,-1.2155388526196587,-0.9564595987756517,0.0
174,0.3497588526885179,-0.6028805108227827,0.0
175,-0.008147557739469808,-0.4989911787735236,0.0
176,0.45903627772273903,-1.470869163254139,1.0
177,-1.1801963407856808,-0.8471710079590186,0.0
178,-0.8330940673757097,-0.3610323289461956,0.0
179,0.9684821382786241,-1.2985629807546752,1.0
180,-0.031281463560120217,-0.39900175060086024,0.0
181,-0.9125854020930501,-0.7081929931659589,0.0
182,0.1174483595772854,-0.5634478384622644,0.0
183,0.395075788264242,-1.0364251203359427,0.0
184,0.9919624688055397,-1.2033199751981822,1.0
185,-0.42374292614819375,-0.902973728857426,1.0
186,-0.02106254158289949,-1.4319764875439,1.0
187,-0.3271811202828761,-0.2514885144811792,0.0
188,0.13793947913053256,-1.6040426169061541,1.0
189,1.219826061584166,-1.2080511492291512,1.0
190,-1.1819276526313498,-0.5158037507490097,0.0
191,-0.2660766939243592,-1.1218023944771411,1.0
192,1.1513618759142257,-1.316560779891315,1.0
193,0.9884739552995193,-1.1347159318156912,1.0
194,-0.250430715499149,-1.3519513047460385,1.0
195,0.18618429388457644,-0.4720184333772715,0.0
196,-0.19759443512179492,-1.137120672545773,1.0
197,-0.1265828116072758,-0.38739667898887203,0.0
198,-0.37384904631452165,-0.8188769216981914,1.0
199,-0.6015869752230608,-0.26946993178331596,0.0
200,-0.17078533194117898,-1.3466695988497928,1.0
201,-1.1401921807440392,-0.6844789853263812,0.0
202,-0.7133974965827945,-0.3618951328825087,0.0
203,-0.7905702945674538,-0.3537563448652857,0.0
204,0.6824972902208104,-1.4494369316501623,1.0
205,-0.20408596321259245,-1.2390309932467207,1.0
206,0.07862734308306067,-0.6430764402275788,0.0
207,-1.3994973426088135,-0.8880176584357687,0.0
208,-0.38247478135525836,-0.26333888164381625,0.0
209,-0.373264082374662,-1.0363517809388623,1.0
210,0.4752813517034332,-0.937937139756332,0.0
211,0.6456625927596805,-1.421484871995941,1.0
212,-0.4989234668337435,-0.754048363236612,1.0
213,1.2447919865665016,-0.9730950561933448,1.0
214,-0.12346528323685255,-0.4706526758421393,0.0
215,-0.29489144239096465,-0.41576126046133943,0.0
216,0.7511186647949823,-1.3866922006171685,1.0
217,-0.7278416223927164,-0.4055543278923622,0.0
218,1.232323912002185,-1.0951204288738376,1.0
219,0.16984598259812328,-0.6695257002215298,0.0
220,0.884910490127237,-1.564399766630918,1.0
221,-0.11266447078064151,-1.1504525830573649,1.0
222,-1.163459347182522,-1.066698274809734,0.0
223,-1.075236085601636,-0.5888167358705291,0.0
224,0.07539066498352569,-0.4126736304278506,0.0
225,-0.6489232206313982,-0.34366665555794623,0.0
226,0.39454041404742624,-0.8400207659035306,0.0
227,0.48827849019893443,-1.0170812756686187,0.0
228,0.7196752303351422,-1.3916805588462324,1.0
229,1.1659997540405722,-1.0493652435139735,1.0
230,0.30053254574847366,-1.6856380234129196,1.0
231,-0.6241379246944274,-0.33414790969187563,0.0
232,-1.3070263061325065,-1.0009715013626828,0.0
233,0.5656700859322837,-1.488557326115645,1.0
234,0.008345355176556163,-1.3630626616414045,1.0
235,0.1870614621770102,-1.4758698469718217,1.0
236,1.0538404730962632,-1.2807675077366547,1.0
237,0.7510461517546193,-1.3974568920064727,1.0
238,0.8325919372053155,-1.5080592383191762,1.0
239,1.3413731852374482,-0.789016249766575,1.0
240,-1.2005538367151916,-0.801694879566715,0.0
241,0.1951786192258038,-1.4240227794428562,1.0
242,-0.3212459476466537,-1.049471198689816,1.0
243,0.4796284032986494,-0.6987220082609715,0.0
244,-0.998480405104151,-0.5216939164746929,0.0
245,-0.9774261481321609,-0.4989655499652415,0.0
246,1.2092614696973918,-1.1547656793184442,1.0
247,0.681310783418817,-1.4425231753126475,1.0
248,0.7593559894781251,-1.5458347032924677,1.0
249,-1.1505915407940397,-0.8545380743726929,0.0
250,0.016319943145452535,-1.4391635677101202,1.0
251,-0.020464767359026935,-0.389863678005189,0.0
252,1.095443778205492,-1.218553376042037,1.0
253,-1.0782882274376402,-0.7347717605972547,0.0
254,0.2746669924164638,-1.4036766724050411,1.0
255,-0.024545322241347298,-1.4249011559893636,1.0
256,-0.3407276977638285,-0.33917287235192556,0.0
257,-1.1744632596452491,-0.5744271530662628,0.0
258,-0.17574015005726765,-1.380190181048108,1.0
259,0.5962048007658649,-1.3509582894852792,1.0
260,0.4818719420551711,-1.5252263685568013,1.0
261,0.10865973909502975,-0.5155912969474991,0.0
262,-1.0813929756743017,-0.5525082939081296,0.0
263,-0.11678574260952039,-1.2588762917064804,1.0
264,1.3149854203573739,-0.929366884513307,1.0
265,0.5763203132527932,-1.5132514914998665,1.0
266,-1.1040339377087305,-0.6019885133970594,0.0
267,0.18055337848017464,-0.46286379587624127,0.0
268,0.10333242083492197,-1.4883091566514988,1.0
269,-0.3551149492514216,-1.1875173736741917,1.0
270,-0.34708594038681206,-0.25111958970154935,0.0
271,0.42273061141005713,-0.895400751580093,0.0
272,-0.10692576160738904,-0.26773791837637934,0.0
273,1.288521652555696,-0.8716915914868298,1.0
274,-0.35097556356456944,-1.0413793699132123,1.0
275,0.8679764004266944,-1.5142974448815762,1.0
276,1.2084224745925483,-1.0427004489338543,1.0
277,0.8362298171734102,-1.4389624335959956,1.0
278,-0.398046920025194,-0.35335982915019676,0.0
279,1.1701073579184926,-1.203907956007227,1.0
280,0.7217181136558379,-1.4483332699820965,1.0
281,0.9848453375289793,-1.3399411523738265,1.0
282,0.893317102559442,-1.4239124896463262,1.0
283,-1.3213746346479196,-0.9767729832854894,0.0
284,-0.00028899142841144163,-0.448472154141631,0.0
285,-1.0999335040891918,-0.6897014374646276,0.0
286,0.33349144288684074,-0.49474809025713407,0.0
287,0.9295029978332194,-1.4332857482345387,1.0
288,0.38458524628351604,-0.8864408617729768,0.0
289,1.1028068763274372,-0.9534240343222785,1.0
290,-1.1481861114197234,-0.677174863347366,0.0
291,0.5787917370441678,-1.4613063566756397,1.0
292,0.3362883388006802,-0.7463682142659429,0.0
293,1.0154870865688217,-1.3673136532604118,1.0
294,-0.3894611780001162,-0.9082803150045138,1.0
295,-0.1186991471908554,-1.3266066519159798,1.0
296,-0.48614164097953827,-0.8532360591468847,1.0
297,0.9222671797863891,-1.3886447329715226,1.0
298,0.4867632790293257,-1.439069938042534,1.0
299,-0.2582096647369125,-0.9296435620291175,1.0
300,-0.42222407224124786,-0.35117879746728103,0.0
301,-1.0469012089723246,-0.49050900605630576,0.0
302,1.2511779369050702,-0.8356085160746356,1.0
303,0.45927066738262856,-1.4460648884984044,1.0
304,-0.2926571520953736,-0.3110712007139449,0.0
305,-0.2998664094800247,-0.2970062085407212,0.0
306,1.2354963100424474,-0.760059486699488,1.0
307,0.20204163662233607,-1.4218179414069327,1.0
308,-1.2339536680753223,-0.9424210642638655,0.0
309,-0.32097418811749545,-0.3595593204395636,0.0
310,-0.5903331189132295,-0.2784384677102744,0.0
311,0.9350349330172086,-1.458726648100852,1.0
312,-0.5697539285452538,-0.25256137657096656,0.0
313,-1.2414336079018884,-0.624516586558555,0.0
314,0.5122188322395794,-1.3358891996558822,1.0
315,-1.2290042843202087,-0.8518970762305651,0.0
316,-1.204069983724542,-0.8684606191994043,0.0
317,-0.34013952013213533,-0.6803219377947544,1.0
318,-0.0041462647949641485,-0.33196075854539897,0.0
319,0.26713304289448164,-1.4931713883753792,1.0
320,-0.10907132818227411,-1.2926944243900158,1.0
321,0.622103109945634,-1.4329100728060764,1.0
322,-1.2076444864614309,-0.8923975367210616,0.0
323,-0.3825766768416957,-1.0747991846749978,1.0
324,-0.32658285305666845,-0.9063970025776962,1.0
325,1.4246947589117755,-0.8431105053640027,1.0
326,0.37961862866566015,-0.84211783111897,0.0
327,1.254865430167697,-0.9540485483621476,1.0
328,0.13773785811314226,-0.4117984171951895,0.0
329,-0.12640263152808054,-0.3572855215960606,0.0
330,1.3892762463821744,-0.8470747536586976,1.0
331,-0.2366678082480581,-1.20201230493138,1.0
332,1.3547403389789936,-0.7496046875675688,1.0
333,-0.20563779545145858,-1.3317846266584241,1.0
334,-0.9301093141637647,-0.5156171457873989,0.0
335,-0.02542265423738639,-1.4755127697344672,1.0
336,0.15605269287883233,-0.41275625719655973,0.0
337,0.2951891900740733,-0.7737630173373565,0.0
338,-1.2433387974821215,-0.7098252436486342,0.0
339,-1.0451445575888572,-0.651882134323281,0.0
340,0.2500191521072874,-0.6586025168471278,0.0
341,-0.9087919590215829,-0.3778092466924399,0.0
342,0.396010860668423,-1.4393708877163127,1.0
343,0.5966414867999501,-1.562274250820289,1.0
344,0.2882647159516457,-1.6717367358002388,1.0
345,0.009340101370894045,-1.3686858794021166,1.0
346,-0.037305915140497914,-0.27517545084937284,0.0
347,-0.3076934880058545,-1.0709656256346933,1.0
348,-0.4464160223642327,-0.32992639115043937,0.0
349,0.7557932014730395,-1.4753883526785654,1.0
350,0.4213793126898954,-1.0009720235548294,0.0
351,-0.9416362069071711,-0.5593478478151112,0.0
352,0.13062465993937647,-0.4749416659403606,0.0
353,0.2485047115027105,-1.4721997471441688,1.0
354,-0.24696601458267192,-1.2628506163556177,1.0
355,-0.3190622814564853,-0.7740795181282761,1.0
356,-1.243313124138183,-0.7531007305949228,0.0
357,-0.1876076873748467,-1.2479686417148017,1.0
358,-1.1048505907332473,-0.7461168332072435,0.0
359,0.12241095172560694,-0.5307908621398719,0.0
360,-1.2898070705296842,-0.9159731374977125,0.0
361,-0.1330273366492728,-1.2299477093218356,1.0
362,0.6005562008772026,-1.3406969877297685,1.0
363,0.7283296317982569,-1.4005411972284776,1.0
364,0.26452504817209754,-1.561346581814348,1.0
365,-0.28974601459310284,-1.0747135953000329,1.0
366,0.41615691507842273,-0.8684702864154022,0.0
367,-1.2410126268688608,-0.9417994607473742,0.0
368,0.39947155955508934,-1.0306286414334151,0.0
369,1.082637658521445,-1.3178324143527893,1.0
370,0.42062533558163706,-0.5636654208454487,0.0
371,0.583817383605808,-1.5221244731617127,1.0
372,0.436086550905136,-1.511632589141844,1.0
373,-0.13755677376790393,-1.3066002025738852,1.0
374,0.3186396829832207,-1.4845875632714312,1.0
375,-0.3281665253616008,-0.9365212389571963,1.0
376,0.7978240218748692,-1.4754935412696764,1.0
377,1.1701871238137536,-0.7711505497190482,1.0
378,1.2959964525401904,-0.8469946982029634,1.0
379,0.27104863037612464,-0.5107034831126203,0.0
380,1.0980231439329842,-1.1282911603946821,1.0
381,0.9804806633219065,-1.375517300758155,1.0
382,0.27320845640213115,-1.325392865371963,1.0
383,-0.1500562091767653,-1.3375860822608487,1.0
384,-0.4353439623489038,-1.0168171265503823,1.0
385,-0.4100885977853118,-0.23445204800315772,0.0
386,0.49044359003110594,-1.5452086183604028,1.0
387,0.7047920119814396,-1.5169962104411185,1.0
388,-0.34909300473182353,-0.34590772260707764,0.0
389,0.03225852605816864,-1.4554187851759888,1.0
390,-1.2034856881767122,-0.6187119356887325,0.0
391,-0.01639074042390538,-1.4144393867413385,1.0
392,0.7692539888495509,-1.2848758663949686,1.0
393,-1.1790577418191102,-0.5956506631418242,0.0
394,0.893385649161303,-1.2399212202883398,1.0
395,-1.0075740597178624,-0.7141808422762242,0.0
396,0.031208558540899656,-0.4462400308828857,0.0
397,1.253866521483812,-1.0680958542814087,1.0
398,1.3678375830008112,-0.9034557143308444,1.0
399,-0.39226345638789895,-0.785919836559036,1.0
400,-0.09413804300175317,-1.3740805187462724,1.0
401,-0.611492831491584,-0.24492490446650184,0.0
402,1.2118574618703652,-0.9415221443431696,1.0
403,0.7642196917754043,-1.4132978399398646,1.0
404,-0.21354452331256932,-0.4171536844498349,0.0
405,-0.25639750854711707,-1.1350998411198148,1.0
406,-0.48275311343369437,-0.33891492845782156,0.0
407,-0.49035335607998926,-0.24139291509478708,0.0
408,0.4780488867956514,-0.9596195545021748,0.0
409,1.131812600146516,-1.1375863211994592,1.0
410,0.6264528158765865,-1.4957638463249054,1.0
411,-0.175579098692526,-0.36407553150108574,0.0
412,-0.14511691175249922,-1.2382754564250353,1.0
413,0.308154528961247,-0.7144131829828294,0.0
414,-1.3539089832024143,-0.8748300918628997,0.0
415,-1.151184929075699,-0.8796250669182779,0.0
416,0.40421482833116623,-0.7555978612854238,0.0
417,0.41899900894601716,-1.481578738626616,1.0
418,-1.2980394683973437,-0.8099961847231844,0.0
419,1.2615077149942913,-1.123884888916894,1.0
420,-0.07596589866039416,-0.4645279009302226,0.0
421,-1.1469848661060127,-0.901740803133185,0.0
422,-0.1498818555981328,-0.3325035812023715,0.0
423,-0.9210730008532513,-0.42317814703198275,0.0
424,-0.1709110401347879,-1.3536772537577588,1.0
425,-0.029554255495676356,-1.4506624709427085,1.0
426,-0.19363444145794786,-1.3154157643264563,1.0
427,-0.3373336991260633,-0.33190361788526135,0.0
428,-0.1278389162648696,-0.363574546137681,0.0
429,1.2616991266293178,-0.9108632511141742,1.0
430,-1.2445038505222832,-0.9847040692740379,0.0
431,0.39994064431052023,-0.5746727456582054,0.0
432,-0.20662070706809674,-0.18553729718068396,0.0
433,-0.17528046233019853,-0.2257947458493854,0.0
434,-1.01931641362135,-0.5271753418799062,0.0
435,-1.2883122483566252,-1.0431997735017056,0.0
436,-0.22743686537943206,-1.2303790614256163,1.0
437,-0.28974486825407325,-0.34540730475147596,0.0
438,0.28345313953332796,-0.48841620919394063,0.0
439,-0.10879854943740097,-1.2815652685376102,1.0
440,0.5190755200325887,-1.3597492717475232,1.0
441,-1.2458434713404491,-0.7360953337077376,0.0
442,0.02781673876941438,-0.5230488916829961,0.0
443,1.2631749720005863,-0.9487955284777052,1.0
444,0.22203318753889587,-0.6139428610522848,0.0
445,0.2958494359241579,-1.5824191339473017,1.0
446,-0.0010293995032187849,-1.2708951184304111,1.0
447,-1.286071136341961,-0.789191623675002,0.0
448,0.6117104178121848,-1.5010873402839973,1.0
449,1.41437363240753,-0.7258217180807502,1.0
450,-0.7095219022895074,-0.32345141150708734,0.0
451,-0.9589310943204774,-0.49667742179502006,0.0
452,0.10470985351267752,-0.5718850038723635,0.0
453,-0.24963150752077964,-1.1442160384309177,1.0
454,-0.39249484056835277,-1.106881991433719,1.0
455,0.2539245074759074,-1.5069551861896358,1.0
456,0.7243171043541345,-1.4362707526377352,1.0
457,0.028197668726613844,-1.5606737987707404,1.0
458,0.605054399737419,-1.1009560966584688,0.0
459,0.1201587343690567,-0.7334448258613675,0.0
460,-1.1096625514752332,-1.0533697837049776,0.0
461,-0.010264017668133944,-0.3599812658196502,0.0
462,-0.1761580870811263,-0.30088777661262106,0.0
463,-1.3080613680221413,-0.7632791409424645,0.0
464,-0.15262039944399425,-0.43999272355116287,0.0
465,-1.2480522602272583,-0.7263595928489714,0.0
466,-1.1067610682589055,-0.5501271655296277,0.0
467,0.17286316595923032,-1.392488503274541,1.0
468,-1.008677116281923,-0.555248289640846,0.0
469,1.1273326443200578,-1.3428095007521403,1.0
470,0.3497275693183177,-0.6459789016551013,0.0
471,0.27906432908727813,-1.5443213711201673,1.0
472,-0.18822306052343638,-0.3823745953442944,0.0
473,-0.17604180984945056,-0.29371155222166345,0.0
474,-1.1923849804686104,-0.9508869604294334,0.0
475,-0.7416848555985052,-0.3147875583074324,0.0
476,-1.014889350009615,-0.5901459385373051,0.0
477,0.3772541664065759,-0.6696099424204122,0.0
478,-0.9845559220199178,-0.4818547882825887,0.0
479,-0.9282874744784173,-0.34534310820187425,0.0
480,1.2854817775941338,-1.029610514988299,1.0
481,-0.6187350087942008,-0.2772124478362836,0.0
482,-0.3811874566798045,-1.097111076341649,1.0
483,1.337558465302859,-0.8951196959051231,1.0
484,-0.40254498858332666,-0.6076667217146348,1.0
485,-1.192779726073119,-0.7717810084842891,0.0
486,0.10068440209766981,-0.5174273751208807,0.0
487,0.8827412467119058,-1.4350995130059498,1.0
488,0.9987673856423448,-1.4040418075233672,1.0
489,-0.9920620538999119,-0.5939992501864666,0.0
490,-0.3851015106410367,-0.32241439341495703,0.0
491,-0.08775577218880816,-1.2586117202351363,1.0
492,0.9234118835444604,-1.2765543796476893,1.0
493,1.1686151297289062,-1.1840805952788762,1.0
494,1.1337891227178636,-1.265979986809993,1.0
495,-1.105643212336979,-0.6355277060157748,0.0
496,-1.134747241746846,-0.6340509068299024,0.0
497,0.20647683032755962,-0.5870426640660936,0.0
498,0.8436664770090863,-1.3819036949455359,1.0
499,0.017717510381866943,-1.438728981057769,1.0
500,-0.6154595795768775,-0.25417530857525433,0.0
501,1.3691025737132698,-0.9094392161916953,1.0
502,-1.097014307193777,-0.6348746590823962,0.0
503,0.38284619674098497,-0.7655976031003592,0.0
504,-1.2040681598404237,-0.6859325155777016,0.0
505,0.7114521643350296,-1.4722294341729696,1.0
506,0.1969830510608275,-0.6215893176150651,0.0
507,-0.6057118993347299,-0.255810797645772,0.0
508,-0.577576432184711,-0.45911393736896783,0.0
509,0.8036158061712383,-1.4354004348638374,1.0
510,-0.8365746340140536,-0.3748501019007076,0.0
511,-0.9684998091817322,-0.4201366316500555,0.0
512,1.1692270083967977,-1.4387387989624516,1.0
513,1.2663454997326298,-0.8999354155906455,1.0
514,0.3973246431850223,-1.4364533580273278,1.0
515,-0.6396621126342638,-0.2922416639479775,0.0
516,0.22172234457234036,-0.6453574696413065,0.0
517,-0.5486097026290767,-0.26383248641715457,0.0
518,1.013791449157742,-1.2401352707056335,1.0
519,1.0709524805200787,-1.351831539639059,1.0
520,1.1505948624187663,-1.0911209330133635,1.0
521,0.2214822336214863,-1.405372237489022,1.0
522,0.44288497139862565,-1.5724002925238214,1.0
523,-1.197806330809492,-0.6450044333826052,0.0
524,-0.36484888361676443,-1.0459037140713008,1.0
525,-0.37555316414644624,-0.7812323708882997,1.0
526,-1.170977010797031,-0.9892739353375393,0.0
527,-0.3680047787292529,-1.186461202705146,1.0
528,-0.1755000704149673,-0.348611936287013,0.0
529,-1.0071047081501339,-0.3788063110111515,0.0
530,1.1794056112047595,-1.0968530874731202,1.0
531,0.40661338975621786,-0.8377422839452289,0.0
532,-0.011448093681471216,-1.444594039360265,1.0
533,1.4302652220229792,-1.1660152613401649,1.0
534,-1.188350911299876,-0.45554285087993607,0.0
535,-0.18744733402244093,-1.1774952063480266,1.0
536,1.3157445838000519,-1.1168338312263244,1.0
537,0.3216471691838365,-1.4329379358142902,1.0
538,-0.004947972468417344,-1.3532373496350067,1.0
539,-0.029133643185877616,-0.3341373274289332,0.0
540,1.2788739594705714,-0.970848723922719,1.0
541,-0.01804441467652004,-1.3623274477297338,1.0
542,-0.37358592686192277,-0.3803405514544412,0.0
543,-0.9833063022384712,-0.5046677490960583,0.0
544,1.2656513007280832,-0.9221560905507243,1.0
545,0.3081351400928489,-1.3881605021085544,1.0
546,-1.1536307375883343,-0.5724537973322937,0.0
547,-0.69997073374112,-0.24959986163840545,0.0
548,-0.4269880667793639,-0.33057082700110535,0.0
549,-0.3081859253119723,-0.3087137341009187,0.0
550,-0.3849095412045271,-0.6954839201118714,1.0
551,1.115313445393568,-1.198604086169522,1.0
552,-1.2879634625076228,-1.0308885498681009,0.0
